"","Date","Pool","Number of Blocks","Percentage of Blocks"
"691",2010-12-01,"Unknown",202,100
"692",2010-12-02,"Unknown",188,100
"693",2010-12-03,"Unknown",188,100
"694",2010-12-04,"Unknown",189,100
"695",2010-12-05,"Unknown",229,100
"696",2010-12-06,"Unknown",239,100
"697",2010-12-07,"Unknown",241,100
"698",2010-12-08,"Unknown",239,100
"699",2010-12-09,"Unknown",238,100
"700",2010-12-10,"Unknown",223,100
"701",2010-12-11,"Unknown",147,100
"702",2010-12-12,"Unknown",175,100
"703",2010-12-13,"Unknown",171,100
"704",2010-12-14,"Unknown",141,100
"705",2010-12-15,"Unknown",171,100
"706",2010-12-16,"Unknown",196,100
"707",2010-12-17,"Unknown",173,100
"708",2010-12-18,"Unknown",166,100
"709",2010-12-19,"Unknown",161,100
"710",2010-12-20,"Unknown",184,100
"711",2010-12-21,"Unknown",159,100
"712",2010-12-22,"Unknown",195,100
"713",2010-12-23,"Unknown",158,100
"714",2010-12-24,"Unknown",145,100
"715",2010-12-25,"Unknown",148,100
"716",2010-12-26,"Unknown",168,100
"717",2010-12-27,"Unknown",145,100
"718",2010-12-28,"Unknown",166,100
"719",2010-12-29,"Unknown",169,100
"720",2010-12-30,"Unknown",165,100
"721",2010-12-31,"Unknown",169,100
"722",2011-01-01,"Unknown",162,100
"723",2011-01-02,"Unknown",181,100
"724",2011-01-03,"Unknown",175,100
"725",2011-01-04,"Unknown",156,100
"726",2011-01-05,"Unknown",141,100
"727",2011-01-06,"Unknown",154,100
"728",2011-01-07,"Unknown",141,100
"729",2011-01-08,"Unknown",164,100
"730",2011-01-09,"Unknown",170,100
"731",2011-01-10,"Unknown",163,100
"732",2011-01-11,"Unknown",162,100
"733",2011-01-12,"Unknown",172,100
"734",2011-01-13,"Unknown",167,100
"735",2011-01-14,"Unknown",188,100
"736",2011-01-15,"Unknown",181,100
"737",2011-01-16,"Unknown",157,100
"738",2011-01-17,"Unknown",174,100
"739",2011-01-18,"Unknown",181,100
"740",2011-01-19,"Unknown",141,100
"741",2011-01-20,"Unknown",169,100
"742",2011-01-21,"Unknown",186,100
"743",2011-01-22,"Unknown",175,100
"744",2011-01-23,"Unknown",164,100
"745",2011-01-24,"Unknown",170,100
"746",2011-01-25,"Unknown",188,100
"747",2011-01-26,"Unknown",156,100
"748",2011-01-27,"Unknown",180,100
"749",2011-01-28,"Unknown",160,100
"750",2011-01-29,"Unknown",158,100
"751",2011-01-30,"Unknown",161,100
"752",2011-01-31,"Unknown",156,100
"753",2011-02-01,"Unknown",170,100
"754",2011-02-02,"Unknown",164,100
"755",2011-02-03,"Unknown",158,100
"756",2011-02-04,"Unknown",160,100
"757",2011-02-05,"Unknown",194,100
"758",2011-02-06,"Unknown",179,100
"759",2011-02-07,"Unknown",177,100
"760",2011-02-08,"Unknown",203,100
"761",2011-02-09,"Unknown",168,100
"762",2011-02-10,"Unknown",192,100
"763",2011-02-11,"Unknown",186,100
"764",2011-02-12,"Unknown",186,100
"765",2011-02-13,"Unknown",196,100
"766",2011-02-14,"Unknown",198,100
"767",2011-02-15,"Unknown",196,100
"768",2011-02-16,"Unknown",225,100
"769",2011-02-17,"Unknown",232,100
"770",2011-02-18,"Unknown",231,100
"771",2011-02-19,"Unknown",212,100
"772",2011-02-20,"Unknown",161,100
"773",2011-02-21,"Unknown",198,100
"774",2011-02-22,"Unknown",194,100
"775",2011-02-23,"Unknown",211,100
"776",2011-02-24,"Unknown",243,100
"777",2011-02-25,"Unknown",205,99.0338164251208
"778",2011-02-25,"bitcoinPool",2,0.966183574879227
"779",2011-02-26,"Unknown",224,99.5555555555556
"780",2011-02-26,"DeepBit",1,0.444444444444444
"781",2011-02-27,"Unknown",273,98.9130434782609
"782",2011-02-27,"DeepBit",2,0.72463768115942
"783",2011-02-27,"bitcoinPool",1,0.36231884057971
"784",2011-02-28,"Unknown",242,99.1803278688525
"785",2011-02-28,"DeepBit",2,0.819672131147541
"786",2011-03-01,"Unknown",145,96.6666666666667
"787",2011-03-01,"bitcoinPool",2,1.33333333333333
"788",2011-03-01,"DeepBit",3,2
"789",2011-03-02,"Unknown",122,93.8461538461538
"790",2011-03-02,"DeepBit",7,5.38461538461539
"791",2011-03-02,"bitcoinPool",1,0.769230769230769
"792",2011-03-03,"Unknown",156,92.8571428571429
"793",2011-03-03,"DeepBit",12,7.14285714285714
"794",2011-03-04,"Unknown",173,93.010752688172
"795",2011-03-04,"DeepBit",13,6.98924731182796
"796",2011-03-05,"Unknown",211,95.4751131221719
"797",2011-03-05,"DeepBit",9,4.07239819004525
"798",2011-03-05,"bitcoinPool",1,0.452488687782805
"799",2011-03-06,"Unknown",264,95.3068592057762
"800",2011-03-06,"DeepBit",12,4.33212996389892
"801",2011-03-06,"bitcoinPool",1,0.36101083032491
"802",2011-03-07,"Unknown",266,97.0802919708029
"803",2011-03-07,"DeepBit",8,2.91970802919708
"804",2011-03-08,"Unknown",191,90.521327014218
"805",2011-03-08,"DeepBit",19,9.00473933649289
"806",2011-03-08,"bitcoinPool",1,0.4739336492891
"807",2011-03-09,"Unknown",166,88.7700534759358
"808",2011-03-09,"DeepBit",20,10.6951871657754
"809",2011-03-09,"bitcoinPool",1,0.53475935828877
"810",2011-03-10,"Unknown",143,89.375
"811",2011-03-10,"DeepBit",16,10
"812",2011-03-10,"bitcoinPool",1,0.625
"813",2011-03-11,"Unknown",95,86.3636363636364
"814",2011-03-11,"DeepBit",14,12.7272727272727
"815",2011-03-11,"bitcoinPool",1,0.909090909090909
"816",2011-03-12,"Unknown",122,93.8461538461538
"817",2011-03-12,"DeepBit",7,5.38461538461539
"818",2011-03-12,"bitcoinPool",1,0.769230769230769
"819",2011-03-13,"Unknown",124,88.5714285714286
"820",2011-03-13,"bitcoinPool",1,0.714285714285714
"821",2011-03-13,"DeepBit",15,10.7142857142857
"822",2011-03-14,"DeepBit",17,14.5299145299145
"823",2011-03-14,"Unknown",100,85.4700854700855
"824",2011-03-15,"Unknown",101,90.1785714285714
"825",2011-03-15,"DeepBit",11,9.82142857142857
"826",2011-03-16,"Unknown",102,91.0714285714286
"827",2011-03-16,"DeepBit",10,8.92857142857143
"828",2011-03-17,"Unknown",122,89.7058823529412
"829",2011-03-17,"DeepBit",12,8.82352941176471
"830",2011-03-17,"bitcoinPool",2,1.47058823529412
"831",2011-03-18,"Unknown",126,89.3617021276596
"832",2011-03-18,"DeepBit",15,10.6382978723404
"833",2011-03-19,"Unknown",113,94.1666666666667
"834",2011-03-19,"DeepBit",6,5
"835",2011-03-19,"bitcoinPool",1,0.833333333333333
"836",2011-03-20,"Unknown",105,91.304347826087
"837",2011-03-20,"DeepBit",10,8.69565217391304
"838",2011-03-21,"DeepBit",20,14.5985401459854
"839",2011-03-21,"Unknown",116,84.6715328467153
"840",2011-03-21,"bitcoinPool",1,0.72992700729927
"841",2011-03-22,"Unknown",133,89.8648648648649
"842",2011-03-22,"DeepBit",15,10.1351351351351
"843",2011-03-23,"Unknown",103,86.5546218487395
"844",2011-03-23,"DeepBit",16,13.4453781512605
"845",2011-03-24,"Unknown",139,88.5350318471338
"846",2011-03-24,"DeepBit",18,11.4649681528662
"847",2011-03-25,"Unknown",125,82.2368421052632
"848",2011-03-25,"DeepBit",24,15.7894736842105
"849",2011-03-25,"bitcoinPool",3,1.97368421052632
"850",2011-03-26,"Unknown",145,83.8150289017341
"851",2011-03-26,"DeepBit",22,12.7167630057803
"852",2011-03-26,"bitcoinPool",6,3.46820809248555
"853",2011-03-27,"Unknown",116,84.0579710144928
"854",2011-03-27,"DeepBit",20,14.4927536231884
"855",2011-03-27,"bitcoinPool",2,1.44927536231884
"856",2011-03-28,"Unknown",122,85.3146853146853
"857",2011-03-28,"DeepBit",20,13.986013986014
"858",2011-03-28,"bitcoinPool",1,0.699300699300699
"859",2011-03-29,"Unknown",141,83.9285714285714
"860",2011-03-29,"DeepBit",22,13.0952380952381
"861",2011-03-29,"bitcoinPool",5,2.97619047619048
"862",2011-03-30,"DeepBit",25,15.3374233128834
"863",2011-03-30,"Unknown",138,84.6625766871166
"864",2011-03-31,"Unknown",131,83.974358974359
"865",2011-03-31,"DeepBit",22,14.1025641025641
"866",2011-03-31,"bitcoinPool",3,1.92307692307692
"867",2011-04-01,"Unknown",177,88.0597014925373
"868",2011-04-01,"DeepBit",22,10.9452736318408
"869",2011-04-01,"bitcoinPool",2,0.995024875621891
"870",2011-04-02,"Unknown",144,81.8181818181818
"871",2011-04-02,"DeepBit",26,14.7727272727273
"872",2011-04-02,"bitcoinPool",6,3.40909090909091
"873",2011-04-03,"Unknown",155,86.1111111111111
"874",2011-04-03,"DeepBit",21,11.6666666666667
"875",2011-04-03,"bitcoinPool",4,2.22222222222222
"876",2011-04-04,"Unknown",152,86.8571428571429
"877",2011-04-04,"DeepBit",19,10.8571428571429
"878",2011-04-04,"bitcoinPool",4,2.28571428571429
"879",2011-04-05,"Unknown",152,85.3932584269663
"880",2011-04-05,"DeepBit",22,12.3595505617978
"881",2011-04-05,"bitcoinPool",4,2.24719101123596
"882",2011-04-06,"DeepBit",26,13.4020618556701
"883",2011-04-06,"Unknown",166,85.5670103092783
"884",2011-04-06,"bitcoinPool",2,1.03092783505155
"885",2011-04-07,"Unknown",116,77.8523489932886
"886",2011-04-07,"DeepBit",28,18.7919463087248
"887",2011-04-07,"bitcoinPool",5,3.35570469798658
"888",2011-04-08,"Unknown",123,84.2465753424658
"889",2011-04-08,"DeepBit",20,13.6986301369863
"890",2011-04-08,"bitcoinPool",3,2.05479452054794
"891",2011-04-09,"DeepBit",25,15.0602409638554
"892",2011-04-09,"Unknown",139,83.7349397590361
"893",2011-04-09,"bitcoinPool",2,1.20481927710843
"894",2011-04-10,"Unknown",129,82.6923076923077
"895",2011-04-10,"DeepBit",26,16.6666666666667
"896",2011-04-10,"bitcoinPool",1,0.641025641025641
"897",2011-04-11,"DeepBit",29,16.7630057803468
"898",2011-04-11,"bitcoinPool",4,2.3121387283237
"899",2011-04-11,"Unknown",140,80.9248554913295
"900",2011-04-12,"Unknown",132,80.9815950920245
"901",2011-04-12,"DeepBit",24,14.7239263803681
"902",2011-04-12,"bitcoinPool",7,4.29447852760736
"903",2011-04-13,"Unknown",126,77.3006134969325
"904",2011-04-13,"DeepBit",34,20.8588957055215
"905",2011-04-13,"bitcoinPool",3,1.84049079754601
"906",2011-04-14,"Unknown",146,75.2577319587629
"907",2011-04-14,"DeepBit",43,22.1649484536082
"908",2011-04-14,"bitcoinPool",5,2.57731958762887
"909",2011-04-15,"Unknown",123,76.875
"910",2011-04-15,"DeepBit",31,19.375
"911",2011-04-15,"bitcoinPool",6,3.75
"912",2011-04-16,"Unknown",109,80.1470588235294
"913",2011-04-16,"DeepBit",26,19.1176470588235
"914",2011-04-16,"bitcoinPool",1,0.735294117647059
"915",2011-04-17,"Unknown",133,76.878612716763
"916",2011-04-17,"DeepBit",36,20.8092485549133
"917",2011-04-17,"bitcoinPool",4,2.3121387283237
"918",2011-04-18,"Unknown",146,81.1111111111111
"919",2011-04-18,"DeepBit",33,18.3333333333333
"920",2011-04-18,"bitcoinPool",1,0.555555555555556
"921",2011-04-19,"Unknown",107,72.2972972972973
"922",2011-04-19,"bitcoinPool",6,4.05405405405405
"923",2011-04-19,"DeepBit",35,23.6486486486486
"924",2011-04-20,"Unknown",116,75.3246753246753
"925",2011-04-20,"DeepBit",33,21.4285714285714
"926",2011-04-20,"bitcoinPool",5,3.24675324675325
"927",2011-04-21,"Unknown",111,77.0833333333333
"928",2011-04-21,"bitcoinPool",4,2.77777777777778
"929",2011-04-21,"DeepBit",29,20.1388888888889
"930",2011-04-22,"DeepBit",23,15.6462585034014
"931",2011-04-22,"Unknown",123,83.6734693877551
"932",2011-04-22,"bitcoinPool",1,0.680272108843537
"933",2011-04-23,"Unknown",142,80.6818181818182
"934",2011-04-23,"DeepBit",30,17.0454545454545
"935",2011-04-23,"bitcoinPool",4,2.27272727272727
"936",2011-04-24,"Unknown",141,81.9767441860465
"937",2011-04-24,"DeepBit",31,18.0232558139535
"938",2011-04-25,"DeepBit",32,19.7530864197531
"939",2011-04-25,"Unknown",127,78.3950617283951
"940",2011-04-25,"bitcoinPool",3,1.85185185185185
"941",2011-04-26,"Unknown",145,75.5208333333333
"942",2011-04-26,"DeepBit",42,21.875
"943",2011-04-26,"bitcoinPool",5,2.60416666666667
"944",2011-04-27,"Unknown",156,80
"945",2011-04-27,"DeepBit",32,16.4102564102564
"946",2011-04-27,"bitcoinPool",7,3.58974358974359
"947",2011-04-28,"Unknown",141,77.0491803278689
"948",2011-04-28,"DeepBit",35,19.1256830601093
"949",2011-04-28,"bitcoinPool",7,3.82513661202186
"950",2011-04-29,"DeepBit",31,18.9024390243902
"951",2011-04-29,"Unknown",126,76.8292682926829
"952",2011-04-29,"bitcoinPool",7,4.26829268292683
"953",2011-04-30,"DeepBit",53,26.5
"954",2011-04-30,"Unknown",143,71.5
"955",2011-04-30,"bitcoinPool",4,2
"956",2011-05-01,"DeepBit",52,27.5132275132275
"957",2011-05-01,"Unknown",129,68.2539682539683
"958",2011-05-01,"bitcoinPool",8,4.23280423280423
"959",2011-05-02,"Unknown",126,70.391061452514
"960",2011-05-02,"DeepBit",49,27.3743016759777
"961",2011-05-02,"bitcoinPool",4,2.23463687150838
"962",2011-05-03,"bitcoinPool",4,2.03045685279188
"963",2011-05-03,"DeepBit",57,28.9340101522843
"964",2011-05-03,"Unknown",136,69.0355329949239
"965",2011-05-04,"Unknown",145,73.9795918367347
"966",2011-05-04,"DeepBit",42,21.4285714285714
"967",2011-05-04,"bitcoinPool",9,4.59183673469388
"968",2011-05-05,"DeepBit",63,31.9796954314721
"969",2011-05-05,"Unknown",131,66.497461928934
"970",2011-05-05,"bitcoinPool",3,1.52284263959391
"971",2011-05-06,"DeepBit",71,32.4200913242009
"972",2011-05-06,"Unknown",143,65.296803652968
"973",2011-05-06,"bitcoinPool",5,2.28310502283105
"974",2011-05-07,"DeepBit",58,26.605504587156
"975",2011-05-07,"Unknown",153,70.1834862385321
"976",2011-05-07,"bitcoinPool",7,3.21100917431193
"977",2011-05-08,"DeepBit",73,34.1121495327103
"978",2011-05-08,"Unknown",138,64.4859813084112
"979",2011-05-08,"bitcoinPool",3,1.4018691588785
"980",2011-05-09,"DeepBit",79,36.0730593607306
"981",2011-05-09,"Unknown",130,59.3607305936073
"982",2011-05-09,"bitcoinPool",8,3.65296803652968
"983",2011-05-09,"BTC Guild",2,0.91324200913242
"984",2011-05-10,"DeepBit",86,35.9832635983264
"985",2011-05-10,"Unknown",145,60.6694560669456
"986",2011-05-10,"bitcoinPool",8,3.34728033472803
"987",2011-05-11,"Unknown",101,55.1912568306011
"988",2011-05-11,"DeepBit",74,40.4371584699454
"989",2011-05-11,"MTRed",2,1.09289617486339
"990",2011-05-11,"bitcoinPool",4,2.18579234972678
"991",2011-05-11,"BTC Guild",2,1.09289617486339
"992",2011-05-12,"Unknown",109,57.0680628272251
"993",2011-05-12,"BTC Guild",2,1.04712041884817
"994",2011-05-12,"DeepBit",69,36.1256544502618
"995",2011-05-12,"bitcoinPool",8,4.18848167539267
"996",2011-05-12,"MTRed",3,1.57068062827225
"997",2011-05-13,"Unknown",97,57.396449704142
"998",2011-05-13,"DeepBit",65,38.4615384615385
"999",2011-05-13,"BTC Guild",5,2.9585798816568
"1000",2011-05-13,"MTRed",1,0.591715976331361
"1001",2011-05-13,"bitcoinPool",1,0.591715976331361
"1002",2011-05-14,"Unknown",116,56.0386473429952
"1003",2011-05-14,"BTC Guild",4,1.93236714975845
"1004",2011-05-14,"DeepBit",77,37.1980676328502
"1005",2011-05-14,"MTRed",3,1.44927536231884
"1006",2011-05-14,"bitcoinPool",7,3.38164251207729
"1007",2011-05-15,"Unknown",137,56.6115702479339
"1008",2011-05-15,"DeepBit",98,40.495867768595
"1009",2011-05-15,"bitcoinPool",6,2.47933884297521
"1010",2011-05-15,"BTC Guild",1,0.413223140495868
"1011",2011-05-16,"Unknown",113,51.3636363636364
"1012",2011-05-16,"DeepBit",93,42.2727272727273
"1013",2011-05-16,"bitcoinPool",10,4.54545454545455
"1014",2011-05-16,"BTC Guild",3,1.36363636363636
"1015",2011-05-16,"MTRed",1,0.454545454545455
"1016",2011-05-17,"Unknown",128,51.8218623481781
"1017",2011-05-17,"DeepBit",106,42.914979757085
"1018",2011-05-17,"BTC Guild",6,2.42914979757085
"1019",2011-05-17,"bitcoinPool",6,2.42914979757085
"1020",2011-05-17,"MTRed",1,0.404858299595142
"1021",2011-05-18,"Unknown",141,54.863813229572
"1022",2011-05-18,"DeepBit",104,40.4669260700389
"1023",2011-05-18,"BTC Guild",9,3.50194552529183
"1024",2011-05-18,"bitcoinPool",3,1.16731517509728
"1025",2011-05-19,"Unknown",143,49.6527777777778
"1026",2011-05-19,"DeepBit",129,44.7916666666667
"1027",2011-05-19,"BTC Guild",8,2.77777777777778
"1028",2011-05-19,"bitcoinPool",7,2.43055555555556
"1029",2011-05-19,"MTRed",1,0.347222222222222
"1030",2011-05-20,"Unknown",91,53.2163742690059
"1031",2011-05-20,"DeepBit",71,41.5204678362573
"1032",2011-05-20,"bitcoinPool",4,2.33918128654971
"1033",2011-05-20,"BTC Guild",5,2.92397660818713
"1034",2011-05-21,"Unknown",122,55.4545454545455
"1035",2011-05-21,"DeepBit",94,42.7272727272727
"1036",2011-05-21,"BTC Guild",3,1.36363636363636
"1037",2011-05-21,"bitcoinPool",1,0.454545454545455
"1038",2011-05-22,"DeepBit",60,27.2727272727273
"1039",2011-05-22,"Unknown",141,64.0909090909091
"1040",2011-05-22,"BTC Guild",12,5.45454545454545
"1041",2011-05-22,"bitcoinPool",7,3.18181818181818
"1042",2011-05-23,"DeepBit",84,33.3333333333333
"1043",2011-05-23,"Unknown",151,59.9206349206349
"1044",2011-05-23,"BTC Guild",14,5.55555555555556
"1045",2011-05-23,"bitcoinPool",3,1.19047619047619
"1046",2011-05-24,"DeepBit",102,35.6643356643357
"1047",2011-05-24,"Unknown",163,56.993006993007
"1048",2011-05-24,"BTC Guild",13,4.54545454545455
"1049",2011-05-24,"bitcoinPool",7,2.44755244755245
"1050",2011-05-24,"MTRed",1,0.34965034965035
"1051",2011-05-25,"Unknown",165,55.1839464882943
"1052",2011-05-25,"DeepBit",114,38.1270903010033
"1053",2011-05-25,"bitcoinPool",3,1.00334448160535
"1054",2011-05-25,"BTC Guild",17,5.68561872909699
"1055",2011-05-26,"Unknown",165,53.7459283387622
"1056",2011-05-26,"DeepBit",113,36.8078175895765
"1057",2011-05-26,"bitcoinPool",8,2.60586319218241
"1058",2011-05-26,"BTC Guild",20,6.51465798045603
"1059",2011-05-26,"MTRed",1,0.325732899022801
"1060",2011-05-27,"DeepBit",102,34.4594594594595
"1061",2011-05-27,"Unknown",167,56.4189189189189
"1062",2011-05-27,"BTC Guild",22,7.43243243243243
"1063",2011-05-27,"bitcoinPool",5,1.68918918918919
"1064",2011-05-28,"Unknown",83,49.7005988023952
"1065",2011-05-28,"DeepBit",68,40.7185628742515
"1066",2011-05-28,"BTC Guild",12,7.18562874251497
"1067",2011-05-28,"bitcoinPool",4,2.39520958083832
"1068",2011-05-29,"DeepBit",70,45.1612903225806
"1069",2011-05-29,"Unknown",69,44.5161290322581
"1070",2011-05-29,"BTC Guild",8,5.16129032258065
"1071",2011-05-29,"bitcoinPool",6,3.87096774193548
"1072",2011-05-29,"MTRed",2,1.29032258064516
"1073",2011-05-30,"Unknown",84,46.6666666666667
"1074",2011-05-30,"DeepBit",80,44.4444444444444
"1075",2011-05-30,"BTC Guild",9,5
"1076",2011-05-30,"bitcoinPool",7,3.88888888888889
"1077",2011-05-31,"Unknown",87,56.4935064935065
"1078",2011-05-31,"BTC Guild",16,10.3896103896104
"1079",2011-05-31,"DeepBit",50,32.4675324675325
"1080",2011-05-31,"bitcoinPool",1,0.649350649350649
"1081",2011-06-01,"Unknown",74,49.3333333333333
"1082",2011-06-01,"DeepBit",58,38.6666666666667
"1083",2011-06-01,"BTC Guild",12,8
"1084",2011-06-01,"bitcoinPool",5,3.33333333333333
"1085",2011-06-01,"MTRed",1,0.666666666666667
"1086",2011-06-02,"Unknown",104,55.3191489361702
"1087",2011-06-02,"DeepBit",64,34.0425531914894
"1088",2011-06-02,"BTC Guild",17,9.04255319148936
"1089",2011-06-02,"bitcoinPool",3,1.59574468085106
"1090",2011-06-03,"DeepBit",80,42.1052631578947
"1091",2011-06-03,"Unknown",86,45.2631578947368
"1092",2011-06-03,"BTC Guild",17,8.94736842105263
"1093",2011-06-03,"bitcoinPool",6,3.15789473684211
"1094",2011-06-03,"MTRed",1,0.526315789473684
"1095",2011-06-04,"DeepBit",77,38.1188118811881
"1096",2011-06-04,"Unknown",94,46.5346534653465
"1097",2011-06-04,"BTC Guild",24,11.8811881188119
"1098",2011-06-04,"bitcoinPool",7,3.46534653465347
"1099",2011-06-05,"BTC Guild",31,13.8392857142857
"1100",2011-06-05,"Unknown",87,38.8392857142857
"1101",2011-06-05,"DeepBit",97,43.3035714285714
"1102",2011-06-05,"bitcoinPool",7,3.125
"1103",2011-06-05,"MTRed",2,0.892857142857143
"1104",2011-06-06,"DeepBit",86,41.3461538461538
"1105",2011-06-06,"Unknown",88,42.3076923076923
"1106",2011-06-06,"BTC Guild",29,13.9423076923077
"1107",2011-06-06,"bitcoinPool",5,2.40384615384615
"1108",2011-06-07,"BTC Guild",27,11.587982832618
"1109",2011-06-07,"Unknown",102,43.7768240343348
"1110",2011-06-07,"DeepBit",101,43.3476394849785
"1111",2011-06-07,"bitcoinPool",1,0.429184549356223
"1112",2011-06-07,"MTRed",2,0.858369098712446
"1113",2011-06-08,"Unknown",86,50.5882352941176
"1114",2011-06-08,"DeepBit",64,37.6470588235294
"1115",2011-06-08,"bitcoinPool",4,2.35294117647059
"1116",2011-06-08,"BTC Guild",16,9.41176470588235
"1117",2011-06-09,"DeepBit",67,36.2162162162162
"1118",2011-06-09,"BTC Guild",13,7.02702702702703
"1119",2011-06-09,"Unknown",99,53.5135135135135
"1120",2011-06-09,"MTRed",1,0.540540540540541
"1121",2011-06-09,"EclipseMC",1,0.540540540540541
"1122",2011-06-09,"bitcoinPool",4,2.16216216216216
"1123",2011-06-10,"DeepBit",98,44.1441441441441
"1124",2011-06-10,"Unknown",92,41.4414414414414
"1125",2011-06-10,"BTC Guild",28,12.6126126126126
"1126",2011-06-10,"MTRed",1,0.45045045045045
"1127",2011-06-10,"bitcoinPool",3,1.35135135135135
"1128",2011-06-11,"DeepBit",79,35.4260089686099
"1129",2011-06-11,"Unknown",97,43.4977578475336
"1130",2011-06-11,"BTC Guild",44,19.7309417040359
"1131",2011-06-11,"bitcoinPool",3,1.34529147982063
"1132",2011-06-12,"Unknown",118,46.8253968253968
"1133",2011-06-12,"DeepBit",91,36.1111111111111
"1134",2011-06-12,"BTC Guild",39,15.4761904761905
"1135",2011-06-12,"EclipseMC",1,0.396825396825397
"1136",2011-06-12,"bitcoinPool",3,1.19047619047619
"1137",2011-06-13,"MTRed",5,2.14592274678112
"1138",2011-06-13,"Unknown",126,54.0772532188841
"1139",2011-06-13,"DeepBit",67,28.755364806867
"1140",2011-06-13,"BTC Guild",32,13.7339055793991
"1141",2011-06-13,"bitcoinPool",3,1.28755364806867
"1142",2011-06-14,"DeepBit",96,42.2907488986784
"1143",2011-06-14,"MTRed",4,1.76211453744493
"1144",2011-06-14,"Unknown",84,37.0044052863436
"1145",2011-06-14,"BTC Guild",37,16.2995594713656
"1146",2011-06-14,"bitcoinPool",6,2.6431718061674
"1147",2011-06-15,"BTC Guild",31,12.5506072874494
"1148",2011-06-15,"DeepBit",82,33.1983805668016
"1149",2011-06-15,"Unknown",112,45.3441295546559
"1150",2011-06-15,"bitcoinPool",6,2.42914979757085
"1151",2011-06-15,"Eligius",11,4.45344129554656
"1152",2011-06-15,"EclipseMC",1,0.404858299595142
"1153",2011-06-15,"MTRed",4,1.61943319838057
"1154",2011-06-16,"BTC Guild",40,14.336917562724
